Model,Dataset,Ranker,Oracle,QueryID,NDCG@10,Comparisons,AvgPromptTokens
qwen3-4b-instruct,dl-2020,mohajer + bubble,sampling,914916,0.97387,646,128.05263157894737
qwen3-4b-instruct,dl-2020,mohajer + bubble,sampling,938400,0.3259,496,0.0
qwen3-4b-instruct,dl-2020,mohajer + bubble,sampling,940547,0.21283,536,0.0
qwen3-4b-instruct,dl-2020,mohajer + bubble,sampling,997622,1.0,700,119.62
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1030303,0.94243,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1037496,0.57756,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1043135,0.54092,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1051399,0.0,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1064670,0.8361,314,239.2611464968153
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1071750,0.5025,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1105792,0.79734,322,220.01863354037266
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1106979,0.81753,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1108651,0.22009,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1109707,0.84083,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1110678,0.41377,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1113256,0.97475,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1115210,0.38419,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1116380,0.06656,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1121353,0.61883,314,240.60509554140128
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1122767,0.63654,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1127540,0.77884,326,190.45398773006136
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1131069,0.46928,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1132532,0.28957,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1133579,0.51739,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1136043,0.53065,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1136047,0.38,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,1136962,0.82235,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,118440,0.13886,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,121171,0.48797,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,135802,0.96714,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,141630,0.51388,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,156498,0.29662,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,169208,0.36929,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,174463,0.38592,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,23849,0.02121,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,258062,0.28371,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,324585,0.22009,304,245.16447368421052
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,330975,0.6652,314,269.1528662420382
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,332593,0.57187,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,336901,0.20211,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,390360,0.6289,316,219.5
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,405163,0.47938,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,42255,0.70455,298,263.5838926174497
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,47210,0.81498,306,245.54901960784315
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,555530,0.04257,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,583468,0.82808,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,640502,0.38363,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,67316,0.28245,316,251.17088607594937
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,673670,0.25013,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,701453,0.82916,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,730539,0.70501,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,768208,0.65043,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,877809,0.66134,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,911232,0.3591,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,914916,0.86695,312,257.90384615384613
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,938400,0.0,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,940547,0.36285,298,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,bidirectional,997622,0.69784,314,227.95541401273886
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1030303,0.94243,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1037496,0.57756,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1043135,0.54092,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1051399,0.0,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1064670,0.8361,179,239.14525139664804
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1071750,0.5025,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1105792,0.79734,178,218.76966292134833
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1106979,0.81753,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1108651,0.22009,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1109707,0.84083,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1110678,0.41377,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1113256,0.97475,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1115210,0.38419,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1116380,0.06656,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1121353,0.58163,190,242.49473684210525
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1122767,0.63654,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1127540,0.91028,189,191.63492063492063
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1131069,0.46928,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1132532,0.28957,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1133579,0.51739,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1136043,0.53065,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1136047,0.38,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,1136962,0.82235,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,118440,0.13886,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,121171,0.48797,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,135802,0.96714,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,141630,0.51388,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,156498,0.29662,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,169208,0.36929,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,174463,0.38592,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,23849,0.02121,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,258062,0.28371,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,324585,0.22009,190,254.6
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,330975,0.57045,187,270.09090909090907
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,332593,0.57187,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,336901,0.20211,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,390360,0.60982,190,216.2263157894737
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,405163,0.47938,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,42255,0.64354,190,274.44736842105266
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,47210,0.81498,175,242.43428571428572
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,555530,0.04257,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,583468,0.82808,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,640502,0.38363,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,67316,0.28245,189,250.5978835978836
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,673670,0.25013,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,701453,0.82916,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,730539,0.70501,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,768208,0.65043,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,877809,0.66134,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,911232,0.3591,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,914916,0.86431,186,262.61290322580646
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,938400,0.0,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,940547,0.36285,154,0.0
qwen3-4b-instruct,dl-2020,pac + bubble,sampling,997622,0.83344,190,220.91052631578947
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1030303,0.94243,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1037496,0.57756,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1043135,0.54092,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1051399,0.0,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1064670,0.80396,290,240.26896551724138
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1071750,0.5025,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1105792,0.71898,290,222.8896551724138
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1106979,0.81753,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1108651,0.22009,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1109707,0.84083,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1110678,0.41377,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1113256,0.97475,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1115210,0.38419,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1116380,0.06656,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1121353,0.55397,290,243.27586206896552
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1122767,0.63654,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1127540,0.90146,290,192.08275862068965
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1131069,0.46928,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1132532,0.28957,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1133579,0.51739,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1136043,0.53065,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1136047,0.38,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,1136962,0.82235,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,118440,0.13886,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,121171,0.48797,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,135802,0.96714,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,141630,0.51388,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,156498,0.29662,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,169208,0.36929,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,174463,0.38592,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,23849,0.02121,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,258062,0.28371,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,324585,0.22009,290,245.42758620689656
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,330975,0.60682,290,264.8965517241379
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,332593,0.57187,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,336901,0.20211,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,390360,0.55159,290,219.11724137931034
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,405163,0.47938,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,42255,0.70455,290,263.2551724137931
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,47210,0.80454,290,247.19310344827585
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,555530,0.04257,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,583468,0.82808,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,640502,0.38363,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,67316,0.26542,290,249.26206896551724
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,673670,0.25013,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,701453,0.82916,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,730539,0.70501,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,768208,0.65043,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,877809,0.66134,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,911232,0.3591,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,914916,0.83896,290,255.38620689655173
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,938400,0.0,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,940547,0.36285,290,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),bidirectional,997622,0.50904,290,226.6206896551724
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1030303,0.94243,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1037496,0.57756,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1043135,0.54092,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1051399,0.0,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1064670,0.80396,145,240.26896551724138
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1071750,0.5025,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1105792,0.71898,145,222.8896551724138
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1106979,0.81753,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1108651,0.22009,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1109707,0.84083,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1110678,0.41377,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1113256,0.97475,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1115210,0.38419,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1116380,0.06656,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1121353,0.50647,145,243.27586206896552
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1122767,0.63654,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1127540,0.97241,145,192.08275862068965
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1131069,0.46928,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1132532,0.28957,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1133579,0.51739,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1136043,0.53065,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1136047,0.38,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,1136962,0.82235,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,118440,0.13886,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,121171,0.48797,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,135802,0.96714,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,141630,0.51388,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,156498,0.29662,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,169208,0.36929,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,174463,0.38592,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,23849,0.02121,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,258062,0.28371,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,324585,0.22009,145,245.42758620689656
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,330975,0.49598,145,264.8965517241379
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,332593,0.57187,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,336901,0.20211,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,390360,0.51988,145,219.11724137931034
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,405163,0.47938,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,42255,0.70455,145,263.2551724137931
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,47210,0.80454,145,247.19310344827585
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,555530,0.04257,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,583468,0.82808,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,640502,0.38363,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,67316,0.27084,145,249.26206896551724
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,673670,0.25013,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,701453,0.82916,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,730539,0.70501,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,768208,0.65043,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,877809,0.66134,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,911232,0.3591,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,914916,0.84159,145,255.38620689655173
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,938400,0.0,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,940547,0.36285,145,0.0
qwen3-4b-instruct,dl-2020,pac top-k (optimized),sampling,997622,0.68602,145,226.6206896551724
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1030303,0.32712,1230,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1037496,0.32573,1290,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1043135,0.23005,1260,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1051399,0.09436,1602,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1064670,0.18143,2352,141.37414965986395
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1071750,0.16103,1194,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1105792,0.21679,2236,144.79964221824687
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1106979,0.1866,1146,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1108651,0.31354,2340,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1109707,0.3315,2256,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1110678,0.14074,1410,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1113256,0.23575,1050,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1115210,0.1303,1548,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1116380,0.0,1614,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1121353,0.20778,2590,127.2023166023166
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1122767,0.22995,1224,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1127540,0.1614,2176,169.75643382352942
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1131069,0.46928,1362,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1132532,0.02208,1590,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1133579,0.08914,1308,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1136043,0.14979,1386,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1136047,0.31648,1308,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,1136962,0.24622,1116,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,118440,0.38114,2448,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,121171,0.11005,2052,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,135802,0.22732,1428,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,141630,0.26188,1410,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,156498,0.0,1290,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,169208,0.17169,1380,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,174463,0.44535,1824,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,23849,0.05368,1728,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,258062,0.41572,2088,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,324585,0.22009,2012,131.3061630218688
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,330975,0.35272,2616,182.23012232415903
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,332593,0.23091,1296,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,336901,0.0,1248,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,390360,0.38444,2608,139.21472392638037
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,405163,0.30634,2172,0.0
qwen3-4b-instruct,dl-2020,prp sort (classic),bidirectional,42255,0.44084,1514,107.83223249669749
